timestamp,unix_timestamp,relative_time,total_latency_ms,throughput
17:24:43,1778145883.685372,182,36921.0,146835.33333333334
17:24:45,1778145885.6988127,184,36255.0,148046.66666666666
17:24:47,1778145887.7049725,186,36255.0,148046.66666666666
17:24:49,1778145889.712775,188,38334.0,149967.73333333334
17:24:51,1778145891.7163997,190,38334.0,149272.16666666666
17:24:53,1778145893.7222173,192,38334.0,149272.16666666666
17:24:55,1778145895.7363205,194,39544.0,150572.1666666667
17:24:57,1778145897.7409062,196,39544.0,150572.1666666667
17:24:59,1778145899.7575123,198,40226.0,152004.23333333334
17:25:01,1778145901.7747667,200,40226.0,149849.63333333333
17:25:03,1778145903.7804432,202,40226.0,149849.63333333333
17:25:15,1778145915.8062885,214,47044.0,0.0
17:25:17,1778145917.8147888,216,47044.0,0.0
17:25:19,1778145919.8199022,218,50472.0,14306.8
17:25:21,1778145921.8250523,220,50472.0,19195.5
17:25:23,1778145923.8381202,222,50472.0,19195.5
17:25:25,1778145925.843795,224,49867.0,40461.166666666664
17:25:27,1778145927.8518963,226,49867.0,40461.166666666664
17:25:29,1778145929.8688374,228,48983.0,57242.7
17:25:31,1778145931.8805315,230,48983.0,63395.13333333333
17:25:33,1778145933.891138,232,48983.0,63395.13333333333
17:25:35,1778145935.8972824,234,48522.0,76647.9
17:25:37,1778145937.911064,236,48522.0,76647.9
17:25:39,1778145939.9173195,238,46844.0,86573.76666666666
17:25:41,1778145941.9316585,240,46844.0,88461.53333333333
17:25:43,1778145943.9416301,242,46844.0,88461.53333333333
17:25:45,1778145945.946525,245,46624.0,103081.93333333333
17:25:47,1778145947.9513597,247,46624.0,103081.93333333333
17:25:49,1778145949.9594514,249,43932.0,111891.86666666667
17:25:51,1778145951.965129,251,43932.0,116670.26666666666
17:25:53,1778145953.9806538,253,43932.0,116670.26666666666
17:25:55,1778145955.9856076,255,45042.0,133668.1
17:25:58,1778145958.0031857,257,45042.0,133668.1
17:26:00,1778145960.008064,259,43795.0,145650.7
17:26:02,1778145962.0218995,261,43795.0,145650.7
17:26:04,1778145964.032773,263,43795.0,145650.7
17:26:06,1778145966.0395067,265,43426.0,161613.43333333335
17:26:08,1778145968.0477076,267,43426.0,161613.43333333335
17:26:10,1778145970.0532594,269,41409.0,175515.63333333333
17:26:12,1778145972.0581973,271,41409.0,175515.63333333333
17:26:14,1778145974.062989,273,41409.0,175515.63333333333
17:26:16,1778145976.0677433,275,40679.0,180727.4
17:26:18,1778145978.0717971,277,40679.0,180727.4
17:26:20,1778145980.0854325,279,41331.0,181798.06666666665
17:26:22,1778145982.0948167,281,41331.0,181798.06666666665
17:26:24,1778145984.0996737,283,41331.0,181798.06666666665
17:26:26,1778145986.1187785,285,39370.0,177677.46666666667
17:26:28,1778145988.127946,287,39370.0,177677.46666666667
17:26:30,1778145990.133599,289,40977.0,172827.3
17:26:32,1778145992.1415408,291,40977.0,172827.3
17:26:34,1778145994.1485422,293,40977.0,172827.3
17:26:36,1778145996.1521866,295,40356.0,173365.66666666666
17:26:38,1778145998.1585476,297,40356.0,173365.66666666666
17:26:40,1778146000.163843,299,37232.0,170626.46666666667
17:26:42,1778146002.1738799,301,37232.0,170626.46666666667
17:26:44,1778146004.1770675,303,37232.0,170626.46666666667
17:26:46,1778146006.1826923,305,38907.0,170138.56666666668
17:26:48,1778146008.1962528,307,38907.0,170138.56666666668
17:26:50,1778146010.2109432,309,36365.0,172725.23333333334
17:26:52,1778146012.2204893,311,36365.0,172725.23333333334
17:26:54,1778146014.2258234,313,37875.0,174992.26666666666
17:26:56,1778146016.2366233,315,37875.0,175227.7
17:26:58,1778146018.243796,317,37875.0,175227.7
17:27:00,1778146020.2479959,319,37547.0,174618.43333333335
17:27:02,1778146022.264621,321,37547.0,174618.43333333335
17:27:04,1778146024.275578,323,36058.0,171609.26666666666
17:27:06,1778146026.2896616,325,36058.0,170318.76666666666
17:27:08,1778146028.2983222,327,36058.0,170318.76666666666
17:27:10,1778146030.3092537,329,35734.0,171705.36666666667
17:27:12,1778146032.3128068,331,35734.0,171705.36666666667
17:27:14,1778146034.3334382,333,33725.0,175776.43333333335
17:27:16,1778146036.3418903,335,33725.0,178550.6666666667
17:27:18,1778146038.351776,337,33725.0,178550.6666666667
17:27:20,1778146040.3572605,339,34650.0,178162.03333333333
17:27:22,1778146042.3606799,341,34650.0,178162.03333333333
17:27:24,1778146044.372667,343,35114.0,176796.3
17:27:26,1778146046.3925214,345,35114.0,178301.13333333333
17:27:28,1778146048.3960087,347,35114.0,178301.13333333333
17:27:30,1778146050.4094918,349,35648.0,172259.43333333335
17:27:32,1778146052.4242182,351,35648.0,172259.43333333335
17:27:34,1778146054.431339,353,33279.0,170356.6666666667
17:27:36,1778146056.439733,355,33279.0,171173.30000000002
17:27:38,1778146058.4484777,357,33279.0,171173.30000000002
17:27:40,1778146060.4591792,359,31263.0,176545.23333333334
17:27:42,1778146062.4643965,361,31263.0,176545.23333333334
17:27:44,1778146064.4817462,363,31549.0,177384.6
17:27:46,1778146066.4880776,365,31549.0,179174.4
17:27:48,1778146068.5076563,367,31549.0,179174.4
17:27:50,1778146070.5196812,369,31342.0,178639.03333333333
17:27:52,1778146072.5251172,371,31342.0,178639.03333333333
17:27:54,1778146074.535435,373,31135.0,171287.46666666667
17:27:56,1778146076.5425339,375,31135.0,170088.23333333334
17:27:58,1778146078.548533,377,31135.0,170088.23333333334
17:28:00,1778146080.556955,379,29022.0,172869.76666666666
17:28:02,1778146082.5609844,381,29022.0,172869.76666666666
17:28:04,1778146084.5722418,383,26968.0,171854.86666666667
17:28:06,1778146086.5785503,385,26968.0,173095.86666666667
17:28:08,1778146088.582721,387,26968.0,173095.86666666667
17:28:10,1778146090.589924,389,26870.0,171246.03333333333
17:28:12,1778146092.5948715,391,26870.0,171246.03333333333
17:28:14,1778146094.608027,393,25872.0,173321.43333333332
17:28:16,1778146096.620207,395,25872.0,173385.3333333333
17:28:18,1778146098.6290214,397,25872.0,173385.3333333333
17:28:20,1778146100.637929,399,26439.0,168447.2
17:28:22,1778146102.6442575,401,26439.0,168447.2
17:28:24,1778146104.6576056,403,26996.0,169792.9
17:28:26,1778146106.666663,405,26996.0,169615.9
17:28:28,1778146108.676535,407,26996.0,169615.9
17:28:30,1778146110.6865253,409,23166.0,167128.73333333334
17:28:32,1778146112.6902635,411,23166.0,167128.73333333334
17:28:34,1778146114.7064102,413,22175.0,165805.63333333333
17:28:36,1778146116.7222285,415,22175.0,165982.5
17:28:38,1778146118.727809,417,22175.0,165982.5
17:28:40,1778146120.7372413,419,22891.0,165511.03333333333
17:28:42,1778146122.745003,421,22891.0,165511.03333333333
17:28:44,1778146124.7598543,423,23723.0,165128.56666666665
17:28:46,1778146126.7714036,425,23723.0,164925.86666666667
17:28:48,1778146128.7772636,427,23999.0,164925.86666666667
17:28:50,1778146130.78428,429,24740.0,164989.8
17:28:52,1778146132.7887847,431,24740.0,164989.8
17:28:54,1778146134.7959142,433,20852.0,165706.83333333334
17:28:56,1778146136.8026555,435,20852.0,166928.6666666667
17:28:58,1778146138.8142571,437,20852.0,166928.6666666667
17:29:00,1778146140.8222837,439,21830.0,169689.76666666666
17:29:02,1778146142.8260636,441,21830.0,169689.76666666666
17:29:04,1778146144.835336,443,19437.0,173419.2
17:29:06,1778146146.8470414,445,19437.0,171374.93333333335
17:29:08,1778146148.8598015,447,19437.0,171374.93333333335
17:29:10,1778146150.8719606,449,19570.0,169890.96666666667
17:29:12,1778146152.8776646,451,19570.0,169890.96666666667
17:29:14,1778146154.8826408,453,18014.0,167708.23333333334
17:29:16,1778146156.8872979,455,18014.0,166158.96666666667
17:29:18,1778146158.8981256,457,18014.0,166158.96666666667
17:29:20,1778146160.9037092,459,16344.0,168029.1
17:29:22,1778146162.9104447,461,16344.0,168029.1
17:29:24,1778146164.9153142,463,16666.0,163206.43333333335
17:29:26,1778146166.921826,465,16666.0,163028.83333333334
17:29:28,1778146168.9273984,467,16666.0,163028.83333333334
17:29:30,1778146170.9333692,469,15296.0,170725.0
17:29:32,1778146172.937438,471,15296.0,170725.0
17:29:34,1778146174.9483368,474,13000.0,170843.2
17:29:36,1778146176.9587624,476,13000.0,170693.26666666666
17:29:38,1778146178.9705932,478,13000.0,170693.26666666666
17:29:40,1778146180.9900594,480,14780.0,170847.1
17:29:43,1778146183.0104308,482,14780.0,170847.1
17:29:45,1778146185.0182064,484,11368.0,166118.8
17:29:47,1778146187.0214958,486,11368.0,166118.8
17:29:49,1778146189.0290232,488,11368.0,166118.8
17:29:51,1778146191.032867,490,11555.0,167094.13333333333
17:29:53,1778146193.0491714,492,11555.0,167094.13333333333
17:29:55,1778146195.0583196,494,10314.0,171055.7
17:29:57,1778146197.0681674,496,10314.0,171055.7
17:29:59,1778146199.080954,498,10314.0,171055.7
17:30:01,1778146201.0858662,500,10541.0,170308.13333333333
17:30:03,1778146203.0916166,502,10541.0,170308.13333333333
17:30:05,1778146205.1078832,504,9237.0,167292.86666666667
17:30:07,1778146207.1141822,506,9237.0,167292.86666666667
17:30:09,1778146209.1270967,508,9237.0,167292.86666666667
17:30:11,1778146211.132766,510,8911.0,165249.6
17:30:13,1778146213.1466365,512,8911.0,165249.6
17:30:25,1778146225.1911218,524,14460.0,0.0
17:30:27,1778146227.1954868,526,14460.0,0.0
17:30:29,1778146229.1994002,528,15440.0,0.0
17:30:31,1778146231.2145092,530,15795.0,29733.433333333334
17:30:33,1778146233.2177677,532,15795.0,29733.433333333334
