🚀 初始化 Kafka Producer...
🌊 開始串流發送 (低記憶體模式): 60000 ~ 100000 TPS

⏱️ 175s | Target: 62k | Real: 62k | Total: 14035000
⏱️ 175s | Target: 62k | Real: 62k | Total: 14040000
⏱️ 175s | Target: 63k | Real: 63k | Total: 14045000
⏱️ 180s | Target: 80k | Real: 80k | Total: 14385000
⏱️ 180s | Target: 80k | Real: 80k | Total: 14390000
⏱️ 180s | Target: 80k | Real: 80k | Total: 14395000
⏱️ 185s | Target: 97k | Real: 97k | Total: 14835000
⏱️ 185s | Target: 97k | Real: 97k | Total: 14840000
⏱️ 185s | Target: 97k | Real: 97k | Total: 14845000
⏱️ 185s | Target: 97k | Real: 97k | Total: 14850000
⏱️ 190s | Target: 97k | Real: 97k | Total: 15330000
⏱️ 190s | Target: 97k | Real: 97k | Total: 15335000
⏱️ 190s | Target: 96k | Real: 96k | Total: 15340000
⏱️ 195s | Target: 79k | Real: 79k | Total: 15775000
⏱️ 195s | Target: 79k | Real: 79k | Total: 15780000
⏱️ 195s | Target: 79k | Real: 79k | Total: 15785000
⏱️ 200s | Target: 62k | Real: 62k | Total: 16125000
⏱️ 200s | Target: 62k | Real: 62k | Total: 16130000
⏱️ 200s | Target: 62k | Real: 62k | Total: 16135000
⏱️ 205s | Target: 62k | Real: 62k | Total: 16430000
⏱️ 205s | Target: 62k | Real: 62k | Total: 16435000
⏱️ 205s | Target: 63k | Real: 63k | Total: 16440000
⏱️ 210s | Target: 80k | Real: 80k | Total: 16780000
⏱️ 210s | Target: 80k | Real: 80k | Total: 16785000
⏱️ 210s | Target: 80k | Real: 80k | Total: 16790000
⏱️ 210s | Target: 80k | Real: 80k | Total: 16795000
⏱️ 215s | Target: 97k | Real: 97k | Total: 17230000
⏱️ 215s | Target: 97k | Real: 97k | Total: 17235000
⏱️ 215s | Target: 97k | Real: 97k | Total: 17240000
⏱️ 215s | Target: 97k | Real: 97k | Total: 17245000
⏱️ 220s | Target: 97k | Real: 97k | Total: 17725000
⏱️ 220s | Target: 97k | Real: 97k | Total: 17730000
⏱️ 220s | Target: 97k | Real: 97k | Total: 17735000
⏱️ 220s | Target: 96k | Real: 96k | Total: 17740000
⏱️ 225s | Target: 79k | Real: 79k | Total: 18170000
⏱️ 225s | Target: 79k | Real: 79k | Total: 18175000
⏱️ 225s | Target: 79k | Real: 79k | Total: 18180000
⏱️ 225s | Target: 79k | Real: 79k | Total: 18185000
⏱️ 230s | Target: 62k | Real: 62k | Total: 18525000
⏱️ 230s | Target: 62k | Real: 62k | Total: 18530000
⏱️ 235s | Target: 62k | Real: 62k | Total: 18830000
⏱️ 235s | Target: 63k | Real: 63k | Total: 18835000
⏱️ 240s | Target: 80k | Real: 80k | Total: 19180000
⏱️ 240s | Target: 80k | Real: 80k | Total: 19185000
⏱️ 240s | Target: 80k | Real: 80k | Total: 19190000
⏱️ 245s | Target: 97k | Real: 97k | Total: 19625000
⏱️ 245s | Target: 97k | Real: 97k | Total: 19630000
⏱️ 245s | Target: 97k | Real: 97k | Total: 19635000
⏱️ 245s | Target: 97k | Real: 97k | Total: 19640000
⏱️ 250s | Target: 97k | Real: 97k | Total: 20120000
⏱️ 250s | Target: 97k | Real: 97k | Total: 20125000
⏱️ 250s | Target: 97k | Real: 97k | Total: 20130000
⏱️ 250s | Target: 96k | Real: 96k | Total: 20135000
⏱️ 255s | Target: 79k | Real: 79k | Total: 20570000
⏱️ 255s | Target: 79k | Real: 79k | Total: 20575000
⏱️ 255s | Target: 79k | Real: 79k | Total: 20580000
⏱️ 260s | Target: 62k | Real: 62k | Total: 20920000
⏱️ 260s | Target: 62k | Real: 62k | Total: 20925000
⏱️ 260s | Target: 62k | Real: 62k | Total: 20930000
⏱️ 265s | Target: 62k | Real: 62k | Total: 21225000
⏱️ 265s | Target: 62k | Real: 62k | Total: 21230000
⏱️ 270s | Target: 80k | Real: 80k | Total: 21575000
⏱️ 270s | Target: 80k | Real: 80k | Total: 21580000
⏱️ 270s | Target: 80k | Real: 80k | Total: 21585000
⏱️ 275s | Target: 97k | Real: 97k | Total: 22020000
⏱️ 275s | Target: 97k | Real: 97k | Total: 22025000
⏱️ 275s | Target: 97k | Real: 97k | Total: 22030000
⏱️ 275s | Target: 97k | Real: 97k | Total: 22035000
⏱️ 280s | Target: 97k | Real: 97k | Total: 22515000
⏱️ 280s | Target: 97k | Real: 97k | Total: 22520000
⏱️ 280s | Target: 97k | Real: 97k | Total: 22525000
⏱️ 280s | Target: 96k | Real: 96k | Total: 22530000
⏱️ 285s | Target: 79k | Real: 79k | Total: 22965000
⏱️ 285s | Target: 79k | Real: 79k | Total: 22970000
⏱️ 285s | Target: 79k | Real: 79k | Total: 22975000
⏱️ 290s | Target: 62k | Real: 62k | Total: 23315000
⏱️ 290s | Target: 62k | Real: 62k | Total: 23320000
⏱️ 290s | Target: 62k | Real: 62k | Total: 23325000
⏱️ 295s | Target: 62k | Real: 62k | Total: 23620000
⏱️ 295s | Target: 62k | Real: 62k | Total: 23625000
⏱️ 295s | Target: 63k | Real: 63k | Total: 23630000
⏱️ 300s | Target: 80k | Real: 80k | Total: 23975000
⏱️ 300s | Target: 80k | Real: 80k | Total: 23980000
⏱️ 300s | Target: 80k | Real: 80k | Total: 23985000
⏱️ 305s | Target: 97k | Real: 97k | Total: 24420000
⏱️ 305s | Target: 97k | Real: 97k | Total: 24425000
⏱️ 305s | Target: 97k | Real: 97k | Total: 24430000
⏱️ 305s | Target: 97k | Real: 97k | Total: 24435000
⏱️ 310s | Target: 97k | Real: 97k | Total: 24915000
⏱️ 310s | Target: 97k | Real: 97k | Total: 24920000
⏱️ 310s | Target: 97k | Real: 97k | Total: 24925000
⏱️ 310s | Target: 96k | Real: 96k | Total: 24930000
⏱️ 315s | Target: 79k | Real: 79k | Total: 25360000
⏱️ 315s | Target: 79k | Real: 79k | Total: 25365000
⏱️ 315s | Target: 79k | Real: 79k | Total: 25370000
⏱️ 320s | Target: 62k | Real: 62k | Total: 25715000
⏱️ 320s | Target: 62k | Real: 62k | Total: 25720000
⏱️ 325s | Target: 62k | Real: 62k | Total: 26015000
⏱️ 325s | Target: 62k | Real: 62k | Total: 26020000
⏱️ 325s | Target: 63k | Real: 63k | Total: 26025000
⏱️ 330s | Target: 80k | Real: 80k | Total: 26370000
⏱️ 330s | Target: 80k | Real: 80k | Total: 26375000
⏱️ 330s | Target: 80k | Real: 80k | Total: 26380000
⏱️ 335s | Target: 97k | Real: 97k | Total: 26815000
⏱️ 335s | Target: 97k | Real: 97k | Total: 26820000
⏱️ 335s | Target: 97k | Real: 97k | Total: 26825000
⏱️ 335s | Target: 97k | Real: 97k | Total: 26830000
⏱️ 340s | Target: 97k | Real: 97k | Total: 27310000
⏱️ 340s | Target: 97k | Real: 97k | Total: 27315000
⏱️ 340s | Target: 97k | Real: 97k | Total: 27320000
⏱️ 340s | Target: 96k | Real: 96k | Total: 27325000
⏱️ 345s | Target: 79k | Real: 79k | Total: 27760000
⏱️ 345s | Target: 79k | Real: 79k | Total: 27765000
⏱️ 345s | Target: 79k | Real: 79k | Total: 27770000
⏱️ 350s | Target: 62k | Real: 62k | Total: 28110000
⏱️ 350s | Target: 62k | Real: 62k | Total: 28115000
⏱️ 350s | Target: 62k | Real: 62k | Total: 28120000
⏱️ 355s | Target: 62k | Real: 62k | Total: 28415000
⏱️ 355s | Target: 62k | Real: 62k | Total: 28420000
⏱️ 360s | Target: 80k | Real: 80k | Total: 28765000
⏱️ 360s | Target: 80k | Real: 80k | Total: 28770000
⏱️ 360s | Target: 80k | Real: 80k | Total: 28775000
⏱️ 365s | Target: 97k | Real: 97k | Total: 29210000
⏱️ 365s | Target: 97k | Real: 97k | Total: 29215000
⏱️ 365s | Target: 97k | Real: 97k | Total: 29220000
⏱️ 365s | Target: 97k | Real: 97k | Total: 29225000
⏱️ 370s | Target: 97k | Real: 97k | Total: 29705000
⏱️ 370s | Target: 97k | Real: 97k | Total: 29710000
⏱️ 370s | Target: 97k | Real: 97k | Total: 29715000
⏱️ 370s | Target: 96k | Real: 96k | Total: 29720000
⏱️ 375s | Target: 79k | Real: 79k | Total: 30155000
⏱️ 375s | Target: 79k | Real: 79k | Total: 30160000
⏱️ 375s | Target: 79k | Real: 79k | Total: 30165000
⏱️ 380s | Target: 62k | Real: 62k | Total: 30505000
⏱️ 380s | Target: 62k | Real: 62k | Total: 30510000
⏱️ 380s | Target: 62k | Real: 62k | Total: 30515000
⏱️ 385s | Target: 62k | Real: 62k | Total: 30810000
⏱️ 385s | Target: 62k | Real: 62k | Total: 30815000
⏱️ 385s | Target: 63k | Real: 63k | Total: 30820000
⏱️ 390s | Target: 80k | Real: 80k | Total: 31160000
⏱️ 390s | Target: 80k | Real: 80k | Total: 31165000
⏱️ 390s | Target: 80k | Real: 80k | Total: 31170000
⏱️ 390s | Target: 80k | Real: 80k | Total: 31175000
⏱️ 395s | Target: 97k | Real: 97k | Total: 31610000
⏱️ 395s | Target: 97k | Real: 97k | Total: 31615000
⏱️ 395s | Target: 97k | Real: 97k | Total: 31620000
⏱️ 395s | Target: 97k | Real: 97k | Total: 31625000
⏱️ 400s | Target: 97k | Real: 97k | Total: 32105000
⏱️ 400s | Target: 97k | Real: 97k | Total: 32110000
⏱️ 400s | Target: 97k | Real: 97k | Total: 32115000
⏱️ 400s | Target: 96k | Real: 96k | Total: 32120000
⏱️ 405s | Target: 79k | Real: 79k | Total: 32550000
⏱️ 405s | Target: 79k | Real: 79k | Total: 32555000
⏱️ 405s | Target: 79k | Real: 79k | Total: 32560000
⏱️ 410s | Target: 62k | Real: 62k | Total: 32905000
⏱️ 410s | Target: 62k | Real: 62k | Total: 32910000
⏱️ 415s | Target: 62k | Real: 62k | Total: 33205000
⏱️ 415s | Target: 62k | Real: 62k | Total: 33210000
⏱️ 415s | Target: 63k | Real: 63k | Total: 33215000
⏱️ 420s | Target: 80k | Real: 80k | Total: 33560000
⏱️ 420s | Target: 80k | Real: 80k | Total: 33565000
⏱️ 420s | Target: 80k | Real: 80k | Total: 33570000
⏱️ 425s | Target: 97k | Real: 97k | Total: 34005000
⏱️ 425s | Target: 97k | Real: 97k | Total: 34010000
⏱️ 425s | Target: 97k | Real: 97k | Total: 34015000
⏱️ 425s | Target: 97k | Real: 97k | Total: 34020000
⏱️ 430s | Target: 97k | Real: 97k | Total: 34500000
⏱️ 430s | Target: 97k | Real: 97k | Total: 34505000
⏱️ 430s | Target: 97k | Real: 97k | Total: 34510000
⏱️ 430s | Target: 96k | Real: 96k | Total: 34515000
⏱️ 435s | Target: 79k | Real: 79k | Total: 34945000
⏱️ 435s | Target: 79k | Real: 79k | Total: 34950000
⏱️ 435s | Target: 79k | Real: 79k | Total: 34955000
⏱️ 435s | Target: 79k | Real: 79k | Total: 34960000
⏱️ 440s | Target: 62k | Real: 62k | Total: 35300000
⏱️ 440s | Target: 62k | Real: 62k | Total: 35305000
⏱️ 445s | Target: 62k | Real: 62k | Total: 35605000
⏱️ 445s | Target: 62k | Real: 62k | Total: 35610000
⏱️ 450s | Target: 80k | Real: 80k | Total: 35955000
⏱️ 450s | Target: 80k | Real: 80k | Total: 35960000
⏱️ 450s | Target: 80k | Real: 80k | Total: 35965000
⏱️ 455s | Target: 97k | Real: 97k | Total: 36400000
⏱️ 455s | Target: 97k | Real: 97k | Total: 36405000
⏱️ 455s | Target: 97k | Real: 97k | Total: 36410000
⏱️ 455s | Target: 97k | Real: 97k | Total: 36415000
⏱️ 460s | Target: 97k | Real: 97k | Total: 36895000
⏱️ 460s | Target: 97k | Real: 97k | Total: 36900000
⏱️ 460s | Target: 97k | Real: 97k | Total: 36905000
⏱️ 460s | Target: 96k | Real: 96k | Total: 36910000
⏱️ 465s | Target: 79k | Real: 79k | Total: 37345000
⏱️ 465s | Target: 79k | Real: 79k | Total: 37350000
⏱️ 465s | Target: 79k | Real: 79k | Total: 37355000
⏱️ 470s | Target: 62k | Real: 62k | Total: 37695000
⏱️ 470s | Target: 62k | Real: 62k | Total: 37700000
⏱️ 470s | Target: 62k | Real: 62k | Total: 37705000
⏱️ 475s | Target: 62k | Real: 62k | Total: 38000000
⏱️ 475s | Target: 62k | Real: 62k | Total: 38005000
⏱️ 480s | Target: 80k | Real: 80k | Total: 38350000
⏱️ 480s | Target: 80k | Real: 80k | Total: 38355000
⏱️ 480s | Target: 80k | Real: 80k | Total: 38360000
⏱️ 485s | Target: 97k | Real: 97k | Total: 38800000
⏱️ 485s | Target: 97k | Real: 97k | Total: 38805000
⏱️ 485s | Target: 97k | Real: 97k | Total: 38810000
⏱️ 490s | Target: 97k | Real: 97k | Total: 39295000
⏱️ 490s | Target: 97k | Real: 97k | Total: 39300000
⏱️ 490s | Target: 96k | Real: 96k | Total: 39305000
⏱️ 495s | Target: 79k | Real: 79k | Total: 39740000
⏱️ 495s | Target: 79k | Real: 79k | Total: 39745000
⏱️ 495s | Target: 79k | Real: 79k | Total: 39750000
⏱️ 500s | Target: 62k | Real: 62k | Total: 40090000
⏱️ 500s | Target: 62k | Real: 62k | Total: 40095000
⏱️ 500s | Target: 62k | Real: 62k | Total: 40100000
⏱️ 505s | Target: 62k | Real: 62k | Total: 40395000
⏱️ 505s | Target: 62k | Real: 62k | Total: 40400000
⏱️ 505s | Target: 63k | Real: 63k | Total: 40405000
⏱️ 510s | Target: 80k | Real: 80k | Total: 40750000
⏱️ 510s | Target: 80k | Real: 80k | Total: 40755000
⏱️ 510s | Target: 80k | Real: 80k | Total: 40760000
⏱️ 515s | Target: 97k | Real: 97k | Total: 41195000
⏱️ 515s | Target: 97k | Real: 97k | Total: 41200000
⏱️ 515s | Target: 97k | Real: 97k | Total: 41205000
⏱️ 515s | Target: 97k | Real: 97k | Total: 41210000
⏱️ 520s | Target: 97k | Real: 97k | Total: 41690000
⏱️ 520s | Target: 97k | Real: 97k | Total: 41695000
⏱️ 520s | Target: 97k | Real: 97k | Total: 41700000
⏱️ 520s | Target: 96k | Real: 96k | Total: 41705000
⏱️ 525s | Target: 79k | Real: 79k | Total: 42135000
⏱️ 525s | Target: 79k | Real: 79k | Total: 42140000
⏱️ 525s | Target: 79k | Real: 79k | Total: 42145000
⏱️ 525s | Target: 79k | Real: 79k | Total: 42150000
⏱️ 530s | Target: 62k | Real: 62k | Total: 42490000
⏱️ 530s | Target: 62k | Real: 62k | Total: 42495000
⏱️ 535s | Target: 62k | Real: 62k | Total: 42790000
⏱️ 535s | Target: 62k | Real: 62k | Total: 42795000
⏱️ 535s | Target: 62k | Real: 62k | Total: 42800000
⏱️ 540s | Target: 80k | Real: 80k | Total: 43145000
⏱️ 540s | Target: 80k | Real: 80k | Total: 43150000
⏱️ 540s | Target: 80k | Real: 80k | Total: 43155000
⏱️ 545s | Target: 97k | Real: 97k | Total: 43590000
⏱️ 545s | Target: 97k | Real: 97k | Total: 43595000
⏱️ 545s | Target: 97k | Real: 97k | Total: 43600000
⏱️ 545s | Target: 97k | Real: 97k | Total: 43605000
⏱️ 550s | Target: 97k | Real: 97k | Total: 44085000
⏱️ 550s | Target: 97k | Real: 97k | Total: 44090000
⏱️ 550s | Target: 97k | Real: 97k | Total: 44095000
⏱️ 550s | Target: 96k | Real: 96k | Total: 44100000
⏱️ 555s | Target: 79k | Real: 79k | Total: 44530000
⏱️ 555s | Target: 79k | Real: 79k | Total: 44535000
⏱️ 555s | Target: 79k | Real: 79k | Total: 44540000
⏱️ 555s | Target: 79k | Real: 79k | Total: 44545000
⏱️ 560s | Target: 62k | Real: 62k | Total: 44885000
⏱️ 560s | Target: 62k | Real: 62k | Total: 44890000
⏱️ 565s | Target: 62k | Real: 62k | Total: 45190000
⏱️ 565s | Target: 63k | Real: 63k | Total: 45195000
⏱️ 570s | Target: 80k | Real: 80k | Total: 45540000
⏱️ 570s | Target: 80k | Real: 80k | Total: 45545000
⏱️ 570s | Target: 80k | Real: 80k | Total: 45550000
⏱️ 575s | Target: 97k | Real: 97k | Total: 45985000
⏱️ 575s | Target: 97k | Real: 97k | Total: 45990000
⏱️ 575s | Target: 97k | Real: 97k | Total: 45995000
⏱️ 575s | Target: 97k | Real: 97k | Total: 46000000
⏱️ 580s | Target: 97k | Real: 97k | Total: 46480000
⏱️ 580s | Target: 97k | Real: 97k | Total: 46485000
⏱️ 580s | Target: 97k | Real: 97k | Total: 46490000
⏱️ 580s | Target: 96k | Real: 96k | Total: 46495000
⏱️ 585s | Target: 79k | Real: 79k | Total: 46925000
⏱️ 585s | Target: 79k | Real: 79k | Total: 46930000
⏱️ 585s | Target: 79k | Real: 79k | Total: 46935000
⏱️ 585s | Target: 79k | Real: 79k | Total: 46940000
⏱️ 590s | Target: 62k | Real: 62k | Total: 47280000
⏱️ 590s | Target: 62k | Real: 62k | Total: 47285000
⏱️ 590s | Target: 62k | Real: 62k | Total: 47290000
⏱️ 595s | Target: 62k | Real: 62k | Total: 47585000
⏱️ 595s | Target: 62k | Real: 62k | Total: 47590000
⏱️ 600s | Target: 80k | Real: 80k | Total: 47935000
⏱️ 600s | Target: 80k | Real: 80k | Total: 47940000
⏱️ 600s | Target: 80k | Real: 80k | Total: 47945000
