timestamp,unix_timestamp,relative_time,total_latency_ms,throughput
17:02:54,1778144574.7223196,134,822.0,160495.36666666667
17:02:56,1778144576.7359045,136,822.0,162017.19999999998
17:02:58,1778144578.7457275,138,778.0,159364.8333333333
17:03:00,1778144580.7600348,140,778.0,159364.8333333333
17:03:02,1778144582.7632513,142,778.0,160349.1
17:03:04,1778144584.7666059,144,764.0,160199.03333333333
17:03:06,1778144586.7765043,146,764.0,158865.7
17:03:08,1778144588.7935026,148,771.0,159749.23333333334
17:03:10,1778144590.798416,150,771.0,159749.23333333334
17:03:12,1778144592.8114874,152,869.0,159415.9
17:03:14,1778144594.8190393,154,869.0,159390.75
17:03:16,1778144596.8356464,156,770.0,159522.48333333334
17:03:18,1778144598.840818,158,754.0,160174.86666666667
17:03:20,1778144600.85029,160,754.0,160174.86666666667
17:03:22,1778144602.85524,162,766.0,159833.3333333333
17:03:24,1778144604.8622477,164,766.0,159166.66666666666
17:03:26,1778144606.868725,166,767.0,158892.63333333333
17:03:28,1778144608.8730605,168,851.0,160333.33333333334
17:03:30,1778144610.8806393,170,851.0,160333.33333333334
17:03:32,1778144612.8914323,172,851.0,159015.36666666667
17:03:34,1778144614.8943717,174,759.0,159848.69999999998
17:03:36,1778144616.903886,176,815.0,158439.4
17:03:38,1778144618.9101276,178,815.0,160409.7
17:03:40,1778144620.9181027,180,815.0,160409.7
17:03:42,1778144622.927969,182,762.0,159480.2
17:03:44,1778144624.9403815,184,762.0,159913.63333333333
17:03:46,1778144626.9450786,186,762.0,158141.1
17:03:48,1778144628.9591513,188,906.0,160333.33333333334
17:03:50,1778144630.968211,190,906.0,160333.33333333334
17:03:52,1778144632.978673,192,790.0,160443.06666666665
17:03:54,1778144634.9824765,194,790.0,159554.3
17:03:56,1778144636.9854984,196,773.0,159685.26666666666
17:03:58,1778144639.0006883,198,768.0,160144.93333333335
17:04:01,1778144641.016125,200,768.0,160144.93333333335
17:04:03,1778144643.0317605,202,752.0,159800.96666666667
17:04:05,1778144645.0448756,204,752.0,159800.96666666667
17:04:07,1778144647.0479727,206,751.0,160346.56666666665
17:04:09,1778144649.0527792,208,763.0,159854.06666666665
17:04:11,1778144651.0651717,210,763.0,159854.06666666665
17:04:13,1778144653.079995,212,793.0,159699.9
17:04:15,1778144655.0866387,214,793.0,159699.9
17:04:17,1778144657.092505,216,757.0,159386.16666666666
17:04:19,1778144659.0977094,218,767.0,159650.8
17:04:21,1778144661.1155882,220,767.0,159650.8
17:04:23,1778144663.118595,222,852.0,159784.8333333333
17:04:25,1778144665.129947,224,852.0,159784.8333333333
17:04:27,1778144667.1345239,226,852.0,159455.96666666667
17:04:29,1778144669.1407213,228,758.0,160000.0
17:04:31,1778144671.1467516,230,758.0,160000.0
17:04:33,1778144673.1598134,232,758.0,159663.93333333335
17:04:35,1778144675.164777,234,758.0,159663.93333333335
17:04:37,1778144677.1797514,237,745.0,160210.8
17:04:39,1778144679.1921854,239,748.0,159053.43333333332
17:04:41,1778144681.2014751,241,748.0,159053.43333333332
17:04:43,1778144683.205351,243,759.0,158851.36666666667
17:04:45,1778144685.2205386,245,759.0,158851.36666666667
17:04:47,1778144687.2355225,247,759.0,161453.76666666666
17:04:49,1778144689.2399156,249,1058.0,159500.0
17:04:51,1778144691.244665,251,1058.0,159500.0
17:04:53,1778144693.2493,253,906.0,159588.73333333334
17:04:55,1778144695.2633948,255,906.0,159588.73333333334
17:04:57,1778144697.2718298,257,876.0,159378.3
